tracking_id,event_time
55cd6e014f856e143bd5fa6ad5e75e729e814e83,1499443752
2ca732c484d3406d9b8531e6454b940a4f39bf7d,1499570831
dfdbb5edb830fdf278bf879dea51edb429834817,1499377976
20e5a2be12be4367dd4705dcb81475b35d5755cf,1499389574
0e6aa4e5c02fd4033c2be45e268cd2dc9c415f04,1499408347
0ab25385896d5aa4817a2d77c40a0e194330cdc7,1499411692
3e6b87e4e6666b3a2014562bd7f287ab8ba52a33,1499571264
33319122e0ffac0cbbac2695834e2444002fd8bc,1499589332
e1504c9232277ded6affe9b7f0dfe8079137fafd,1499387017
29d4fa09e9c82abb3cf1c54bdde7d24d10ab27be,1499389297
c497d68b41c359ee777e2e00d3a53f99b566ceb5,1499493332
36934f45dae98fcd60ab0f43e472c74d1081b62c,1499393645
32449eeb5c5ce2ae2b8b39dc484116c0b2495b73,1499408000
802fa68f2f3f44e0b93e3871e01007d5aef2d336,1499485515
7987d71341f6b7f4a9c9eb2edc6e05ba326643a7,1499563915
a9dfc26319995af9c29a0fffa85b95f32fafccc4,1499377958
fb589f10bdcc88bc13a5f0c312cf3865464df431,1499392920
0acb0898d8afea3b1d0577daaef841f4e80b23d2,1499404319
864d5513f93166f5be74d5059d913ff91b97cc45,1499415312
c81b592d07fae899c2ad8ad5c9a704b54fbeb2eb,1499480028
2a16a4d080915fd04a811058b382b20baed213ab,1499325266
fd59d638eb5ceaf784ed7f25a87d72fb6e55a47d,1499329249
23a6bb38342df02bfae31956b78aecfd5a62a211,1499385534
d83a9045bbbc44180a54eca0fc22c0661149126a,1499411773
9177e6545d7dc424320ed0ea1f6ef9809b0d6810,1499323845
ac4b02f68fa56d02bb02fd97d256b49da9cafe01,1499330081
5ed808b9af1a54ec1831897c70d6b28797be687a,1499377983
a488068d2cab313918be85402695175453a3099c,1499404496
9332d035bfb113d606f67d4b585b48f98b0a52ac,1499408121
3defdc01c09690c8a9cba963aa0d44c4cb5ff5f6,1499411925
374b8b0e5ffbee6083c07ddf0d3cad74a2105167,1499504263
6128198f4da2617cf813cb08a664daec70ebf201,1499329956
fdf40468d5d3e35cf5d1cc524e2f5a010d0bfbe3,1499396624
05988543585905f6688b1e644dff9361ea1a0997,1499401573
57c4ac30b92a79189511353a70daa82bae07760b,1499411785
9e2ffd344f0be488e2e54583c0c6ecb7ce931d41,1499493119
16e1a287a50c41fa5ab62baada5aea51bf002d17,1499324655
bcd68783dd96f9c0d7448c484caa38e7d1c3b01b,1499324767
d78792778d38fd3297a278093cf4ab8a802099f8,1499393005
69afa6537652bb41dd84865ecdf00156f9cc7189,1499401039
09ebc82dde78630dc66e82679a5bf7423967d455,1499480605
0c1380fd923ffb864ed1681f306d81831583c735,1499503924
e48b5794c56c5df1fa1c4bf300497724319d7412,1499575373
918a06de0043a1a04eecbca0e673153b7712e25d,1499582612
d97b62a58e05f0633f224b451d3611a7d32f1475,1499582344
fc88e59fe181d218f29f315da6cd15ddd8ea78c0,1499332674
01d95989fe57fead7b9f56b8acb22c4b365533a9,1499389469
ad75a84adc632225c5eeefd31b055f1e65370f20,1499389394
b9fa4c756238e2dfe4834f4fd0d460c141a20ac8,1499480237
ca39af3bdf0cc3bcb3c56bb93358c21f46d8e6be,1499480416
375f585ad0edba4a4a79294d0f079ccea75cfdf2,1499567091
1472d8c3bbdf5e7710e195d7325929e1956ceded,1499582533
c1a146c3bb6032b475c1dcdd6c169e038638c298,1499403784
517646ce035f28213dd6388e25c3e36af5c47160,1499445483
c7816863bb70b060026d90a42a0ea6e59de1f9da,1499567073
dd1c40d9fad96f49ac0d73baa120eb5fa5a51ce9,1499587155
77e6a4dc91592a9e494dac91bf06bfe191cc4e2b,1499349983
bbb519af65f3e94d2cf48d17382941b7ecdbc3c5,1499570831
9365a35e552db1c2668c657c25fc193843b5f07b,1499444797
f4b2ff5b9069a812401857c50aa01a7ade4560f4,1499495276
e653b15d1073018909190c44056213497aa7ab48,1499378292
50c1d94d654165da901bea140f64d6a7d8a1ec73,1499404330
3b1e740885f3f8fce5e34f30f2495b133ea861e3,1499411980
4451af9b2b45d5e6754d39a39e8b03cec6acbd9c,1499480103
580bf3ee0e217f1418188a03c9f1f410f2243b61,1499494846
efb7e4f20a0b6f841a66cd90ec743ebcca6fd786,1499330407
1b6a15cc979408c8b761c1b78bf47697f2b6181e,1499411693
c5f6b19b4abed4d29b2e9fc0247a6cc3b85742de,1499417128
7f5425dc1b5af6b99b2a883fbe9b74b4e34179c7,1499575816
29d7b46b51b20b36b82378402c20a11aeb052f2c,1499575047
b633c96901df02bcdf717e899efa0015ee9cbb25,1499332352
51f05df06b48b6cc886d8dd0f10126fc3c848b00,1499566843
59b9b88c2c33eea83c3a4ce0fc6f7a9ac1a51ba3,1499350253
140111aef52cffb81dc76d9402026fab1b34a5fa,1499332435
6e153ea390aea272a38e2fca7867bab859fae5fa,1499332549
55dedf1964e17af23cb65075fa5bd102eb77e1a9,1499381191
baceccdff3502a9d02fd74cffd097a737dce6cda,1499571174
b6c0cfc9f36bdc103a260ab4085c4328a121d3b7,1499386766
e056b9aa061d9b54778ab09c8534a1bf89363a9d,1499323993
2bc9dcb6e0b4dfba0f66eca2dd5e38a5f92611c7,1499323623
09eecbb4722a34ab78a57818f10e9beb057ac829,1499392991
1d8833a3fda75b2bc5073aee70f58b4a90bbc91e,1499405074
7f7c99f0a5c3e1a7e9f98536b76a903d9244dd4c,1499407717
a1ddf92e1508a06796190cbe96742061183bfa14,1499494937
fae116586244c1600981f3102bce70214bfddd39,1499392926
be1e267caf6014431624c459fda9b8c23938d334,1499396684
ad507ab25d24eda005ff7c2ce555ba88c87efea0,1499485328
fadd96dea240afb8dcd80134e1c48ae4a8b4dcdf,1499333000
e26dab09af61e8f4115ba08f6524b875f79fa247,1499377911
d166de9a3854414f3fd1a1754ce72b3edf3c3772,1499401299
824010e4e35138953d0e57d69a8ea04b44203344,1499404004
7f09dad5d0623ff5587d974e52c839b4f5df6eb5,1499492844
b1da6523440661ee3df3a03deda63d0a25c1bb9b,1499495285
04a214c2e370b00eca219ee0bf75ca9944e3ae59,1499558272
001240f922bfc7b66874c0fcd48c70cbd5be877e,1499396677
05758bac2cd55344317616db2c7c434d84aac55a,1499401281
753589504fa908f69f3949ac902a48a6db2725cd,1499589332
d4701bd32bacb7c56f81a4bec916a9eb986164eb,1499324215
08c0c1f1a3f40bd012c94463d1995ac84c47bd6a,1499333403
16b21e25443a3e2811e1899478f4f300c3be1c33,1499495357
6a239ead98fad2c0e8a70a18b95e27340a4e9799,1499329216
765952cfcb7edece7796aa5d5bff42933fbb58f8,1499396707
4fa6efc569a309827f8acd600fa47e54804f8aba,1499407688
3e0c3e9792309d4f2912fec6875ecde1bb795ecd,1499492553
46e17a9bb7c80279f412ac0ff041fa88b1cd9130,1499495048
9870cbc3bab76a6cd09c5765b8c1c5830a7bdb3e,1499325014
d0f00608739e4b570b281705cc8b62f1bc84c362,1499330472
6ecc06b69a0a92cf0822e2a1200d93cb0bfc277c,1499329242
c185a75098e3e02c078833dc3d71a50370576845,1499400975
855c2fc800f58e9548da3e2737e85bb6ee8595ea,1499408129
645a51cfbe1e7313717ab770f4bfc03459d3f9f8,1499558303
67d77126ac3b9d24f28a32f5f23150a0ad5aab17,1499325201
90425daac5e7632475d11168ba9e658b684cf4f0,1499334531
84def5fcb32f474dcdd6f6d610229e103508f414,1499401058
140e5db02ddd1107f434e1afd7836a4036da82fb,1499583328
cd4bf7578aab2fb6285b1672f1f05faf0a5bd053,1499324886
d0bc4231fdccf40111906b4732e61fc0dad43212,1499352526
e78ff22579221dd6d3c35c966152ac96674179fc,1499403778
4c63edb2d4090acb45db072425dc323e8cbe2a48,1499416012
c95509b1d439947d07fc51c83112c98b49a8942e,1499450127
733084058ee0f574314bc417d220549f250e6a0b,1499352494
45b226f9c0bf842d8b2a1efda072bf20037973be,1499352709
83c2f62e14878f7bd25330ab91c5daf43e3eb1cf,1499478083
9a918ebfa9c9c95ae46384795e2391b0d47b94b7,1499504122
747083cc7e58ae4180d1c32a08630d9cae1e92cc,1499562825
07e0ce7291936220483299d0136e0be15c04584f,1499574885
02544e4bc73cb3c864d137159445bc102594acce,1499503872
84036938c275e7e9eeae67740f78fb13bd96b7f2,1499349492
6d92a7b99ae962e04aafdc2220097dcf33ccbbc4,1499386322
dc89dfe69f37b96d68893c273689177c0aa6e3ad,1499407734
c992f246c4542682f36a9486ac8871b834f7d940,1499479021
471f86dc2a1ad7c6951576d1102d5b2abc4e074f,1499492776
6890ffd5f910f5daed7533c5319dbfc11d5c96da,1499503559
b2b2b644acad5a87d7cf41cda07ccb69e4d7741b,1499323822
d536e527b09fd1ce8b9b521d3f6bd010fd82a120,1499329232
5602bb8291a45f3d5887d1d8cd01de0a380bba9c,1499404027
470f3741a0d46a8555d6709e4cfbac7349cc5015,1499415950
25c6641998d11870da26f3647220dc7c846d5b5a,1499450239
2c4d10ac9de5909a25f51b38275688dcb8e72641,1499504019
419190e2c5feaef6a6e44ab10a3a71e41fc14043,1499332361
70d86138a4b72b0afa06896f10274c2128ac746b,1499389293
62c322fa7ff3a03c2b411a313d8e1ea48bef735e,1499415661
25b2a900aae01cd72cca894d9f83ac29bd52b0eb,1499439657
304caa6ed27c5ed4121e49fd12d363f8ed5abdb4,1499480626
2bbb233b37237236c3b37957d06dc2a7680c8dba,1499564251
5a1863e71f6a5a66ca409e70d6ac37b9ee2070c2,1499567011
bfcd0bb1b4a49a09a012c8327bc148e3c9022f93,1499582551
907b7cbf7eb30ad35259ebbdbf26d0ac706d6be4,1499386723
358e44af994563f92a9745321c26e01ef87d38fd,1499396701
83d528224e504af07e39196aa08ebb406d557ae7,1499494687
7737265973b0d5a29ff8ccdcc93154abb367e2bc,1499325135
5716c2aee917ed412923b311d2ffe6d4a22ffb20,1499325303
7d77ba42ffd0bd8758e3d205114abfd680b29244,1499396929
279a9151c7d8f99ceb91e362d175368676f074f4,1499562687
6365e0f6d6175d5edf9f58a362263def75cacf7c,1499566736
d4ea8ac3cf52507cb91172d12bfed43e218092b9,1499574805
7a52008ce7a31a92ff16d06e035666ac750268c7,1499589756
6db91076beb55527e3518d2b4dd9edb01891c84f,1499396474
62aad46bc1144789c8a0d63feb6acc374f0c00d8,1499447787
aac8defa30b50cfb16443c8187aa8094c93e3523,1499324385
d66248b3e866056c5b9032a337327cf16c66d068,1499393417
ab4ebffd3bf27de83bd7bfcb4063ff380f6847c0,1499401269
b7449d5db37f0487cc69568172fb63f52a8e26d2,1499582363
b18308098044b9b8605151cc2134ccbfa7444819,1499332261
e59f857d52094446faf9c48be1bd1525bec4c625,1499352679
8ce9c166fc7b4433eaadcc5cea42bbff07f839ad,1499379697
5427f57d05b6b50294a53f6dc4ea206784787c1b,1499478475
c09e77fe4696dcc39994cfc6556d85affa364848,1499483940
b49fd13adaf43b7bec37fb4665a226fd67d2cd40,1499559532
8c7ecb9d272c14c51c38b62a4fc1def069625dbe,1499567069
4633e1f2302b7519e557cb3b16dd72b2ab13a8fd,1499566984
4b8447026a1c5a4b1779551cf02f4fccae821c88,1499651894
4b46f711a0d071f113414fb320b6ba5b55829082,1499324936
f62992887ae5ff224b58aa80ba73b73cadab4028,1499392928
6cdd1dd141b6fd7a0a45e2f1b4b7d070a7cb28b8,1499414932
fb15d385a34e90f35046faac5648d46cf033ed3b,1499484871
35c346acebb8ae162a555aa78138252557554255,1499387008
2916541bf31ea3ab3ddc6b8522281083d65cbce6,1499389275
44843ebadf45546cfffb8d4802d25e285d4d2f2d,1499393039
3b21af5f55418495555578e9e9f57c6f1e767433,1499485070
960c4087c0a120674ef9fd8515f15e19c3d0e69d,1499485663
b937e12d61f83abf62f089ffed6c8201d19e0efc,1499485436
6ef7af85a75a5fdc65b94f2ea3ffd0ba9df3c9a2,1499579148
be8c0c42634dd436ac49f5a44ea44db02a67bbd6,1499582703
69218890c2d51307891bd7110ed4dfce0bb5e14e,1499585859
6e0a7e5a3f0eba0293d667c4b0802fa998c493c8,1499389345
064ebd0c99c91b2726dd61c9a4eff99fcf39f15a,1499383883
ea8c20d9ea37524bc53615866edb1f5352946075,1499396704
bfbc5431fa8496e56c077725eb399f774a66d0f9,1499407633
a2ab4120db443bd677d3027d66aa23fc953b1652,1499478106
1718dd3194e253bca8a6954467dddb27267b6129,1499566859
710d8196590ffd15409a8337f25a0532b8cf1a77,1499566984
bb2492a4902ebaf9978272f0dcfa5c26d5f72a6e,1499454263
bf645b7523f9638d6a803456410d7e2ff4466a35,1499455734
56d8ac5a8b0367afa1759d1e10e5e90f5c8d1a40,1499478168
01337ecb06bace3b389d2c05f974a86246e0fbd1,1499563493
71969823cf7c72935eb823383aff0fe4af5f8dd7,1499579163
0b5e794d119b5a007d4d288b8b85bdb7f107d44a,1499400476
c8545afafbffddfba02fd02fc22b9c83f2a233c3,1499579211
f06d3f4d3aec586f8e4dcd84c8c08a84ee98f83f,1499386483
7850129eedfaea23ecbbab73608f237bb98eaa37,1499415303
0abc5ae7f410f6f794558cfaf61c8c0b3ceec7bb,1499571963
e274a9df47a32cd029e91c99f9a0b532ad9610ba,1499589595
a7542ea79ab15110a1f73b16d575755174893279,1499387890
2ff63380f4324a3c80bb6726108258125eedf99d,1499387427
9ae4926630352c3dc2e336ebe182b9d3c823ae3a,1499324224
a3240fb0d56adf0fb8f2d0c6daef83ca25fa5076,1499323661
ad12539587f2f2376ebf8371dcab2e358bc24ce8,1499409147
f0b0d8251a94f0a47c58b75b8ca1234edb356a71,1499443642
2e80116506f57c5c916c892bf1ffcf3a3927b51b,1499579237
dbc9a1cc75fd340f75365aed825b6ea34c5fd00c,1499579301
389905fabaf976ab759d3847d9f6589af899fd59,1499585218
d1ae8b5ef3a0d3fb10d8a8eb589705dc5c2faea6,1499349317
2e36de4a1752ad31272271c586696979f8dc6940,1499411906
61364c455aff3eef0e73dd956c56b84645baf518,1499440711
591698d54069b0b183c6b13c122b1d1e6ecad88f,1499389434
693c53076863a3a649cc8b6b16e7a662327c6b6f,1499480620
9c95b360f4176c0b26f1576cfe3a441d7a7f0cc5,1499400479
6abbdbf7f1c85c0325779849ccc0d2843f9f87ab,1499494341
496886a765b9d3bf6676805a5ffc7d18df720e52,1499400740
9f6dabec9237f1bf3fc3496ae24f7234750b0c33,1499411944
3799b78a0221d7750c1041d865227d6241a4deb5,1499504377
e65f7a9f859306764cd9d4d6acbac758d83d88f1,1499504096
4a906c99abbcc35d3a40beb8896113b562702bb2,1499570919
97720cc8452b89faaf1928788d8102675ddbf7e3,1499393182
96100dfb78ebb2087a13da2d676fad42465717c5,1499439809
a185d7fe26ec92d1a8db872b708c2fb29ebe2751,1499442894
edf9f3555d51e0df29510bd7525e81c3770df6a5,1499485998
938b272835a99ff7d771218db4778c27170c510f,1499579167
e7b23ed9f33b01ca57ed65a6e17ef4b35cd09067,1499404548
3ecb739290638d00c0c1656ae6ea964c0633c4b7,1499493331
a01df22c6c433e8f3d0adb7b29d356341c8b7e80,1499651738
5ba5e9d8689eb680bd4f743591cbf41c3339e9d0,1499329925
0f54a89f62f200a8d15a82538ff8eb96b01f4f34,1499377992
66eb26d395dd3ebdd560e016eb28368909d2745c,1499412078
ff1053381b3b9c74dd1b5c83694f807eae2512e2,1499411604
349db0c5d868b8e3364c2f21dad29ba05ea02101,1499416670
55127ff7e3f4bbd1c6c3971b711a49a596137702,1499495526
73a965d2854bc5da2c248cb06e5f3ec7a849bb2a,1499377645
8f35b064ffc3f6d754ba2e5142569d81d8a4a453,1499651888
e615147da92b95a64f43a52379d53cd1f2691d82,1499387684
110dceb728184c53f01fee872091d4a442c25937,1499478334
83a4d97af2410e668b25ab3c8e1e50e1b4d731e4,1499563065
1b4ccfb401571aaea570bb942871911997d3899f,1499579205
ab7948f2f171db89bb0b562d3c8591295a1d47d8,1499349369
2490e808aa3c2695042a60293b321a54ce525674,1499389370
604c9deae3b552ca78b0c81edfa74b83ff970ffb,1499404394
8a7563b9a4ee36936e6e22e2bc842d1f3fdc8222,1499480360
dfeca7d4a5ab2cbd65ddeabae21543f965e4d74e,1499492938
63891f3a413cf2d1aa4c4b2b0b899b5b2dc4eace,1499575990
c3b4f7142630c85742eea8887cbfca24a92e50c2,1499323575
9e99a5ea33a070a1926cb4638bf00ed11e9ccf42,1499504343
88203bb9bf49a4452040d07a583c200658af606d,1499570782
998477d652de426bd6d4aae6082139ea86934cb7,1499325436
169870a9f161d8fe8ea3b5ba7e7649619f388bc4,1499651173
d1aa39c962970674167288429039cad9d42ead4b,1499331148
a1790a2eee9a0803087e7406fd6a5e142bfb8768,1499564020
2fb050b6fd42cf40dd88be3f50526d3d52000eb4,1499407726
69707b533709688a8c7f3f7fc66aad628a72139e,1499477890
421d3b8ddd162deb0040f493a1ac3755e34089b0,1499573821
878e6cbf0d58142a76e9cf94ec54dcd7be447ff8,1499387109
d9c2a781902fa238fc0b62b3d21adb152d774b9d,1499495014
08597f3b75b80ac9adbc70f304600b48b91553b5,1499561450
a0309f6e281e366b42017c2150d02050f123494f,1499324357
a08160c95fd2e43cf5e1f5a088bda248c93fda50,1499352217
94e1f3abad9795f54c58248aa032bacdb09ca29a,1499393243
621ff45b7b423cd0590ad60d007c5a0d047636fa,1499444831
2b26f50eb43659267db65eeece974514fa4e44f0,1499480169
5a8ceff727acb6234ecd4fa1f46581299158af46,1499574866
65ed3b991cd3771e527744aa99034fc512a522b4,1499579196
52b3b42d0be2b50c8811f099ff53c038e8d56e40,1499589332
a4b07a19d435b2ec799bbb1ba1d7f352e8ece096,1499316290
00a3b814d998e8600d7993cd59e995ac8697c857,1499456396
961726870c7e238e0d1c9cdecd1b362b0ca4f815,1499563572
ecdd0cc4a45b850795719a9c8a3d37aaa60e3f75,1499566518
f91dd01a96cd2ef0e0d4a8eb0a1b2d19424d00a4,1499570860
91f6fbb91b9a2dd07cdfc49e8ac437a9ad158b3e,1499396712
1627a9e78abae8b461c2ea4e37897b64f99c25a6,1499440666
1ade2e469c4796ea6e9ed8d8022d4c140ae638ef,1499480702
2ec89d2e4004abcd11a2d6421f6b4c15b0a32a6d,1499570764
93fbd6440628073f4a99ef86c673431b8143506b,1499579275
13c8d253a85871cd5ca95bae8f6a57804f9a8710,1499579344
1b08b646f8e5b9cb9dd82706f0a1d3f8850f4ac6,1499415787
a3f3d2422a7432704b6ca62fae8b6d97a56fb388,1499314544
d65c721a4f24cf79cc0134e91b2cf53117b6525a,1499352326
bd7ea51e14e0c85357ebd74cfbbfea3e9ee7e9e1,1499440741
dc651dbf95a1e9247302d5d0476450e88021fc67,1499477649
0fbec31f5526de46ebb8eaa2ef255a277a5c97df,1499478555
891b332ba0bab7e71869b0c2becc358405200c25,1499562804
a3774c5d28c20eab93658a075a239446313a5e8f,1499562748
073566fe5768170590092af6ce98f1932b0fab65,1499571077
a52cb34b1465e496e4861a231cbb7b7227c27b5e,1499589403
5bd1cb6752820891b83cc479bf9eb013f0721d1f,1499325207
c2e0022da0d9d9e01d22d552718a8416e51de87a,1499323874
0d088a11de75d56f214eac2afdacdad3337bc623,1499334587
5e9867b9784ac806061fcff6135dc57ee7597e80,1499401236
cbbf033896a68daf4bc94476b77ef2fb6f114580,1499330467
40c8771778d9182837681ed9278f8f52bc03ce3d,1499405043
809611bd084ba168272eef8dfe3f491199f752c3,1499408491
e81755d7639fd40c6e15629c54efa44169a6bc24,1499411950
642355eb336df0a8e57a519bacbf40819a0883db,1499325167
d66a3f80e7c049544d4a37d8c9bb8d8c4e3a396c,1499393008
2b9ab7577f5ff3def9b849628fbcd02f914abbc1,1499415344
0f140176ffe023334cc68b38a6d8455824bd64da,1499485016
41eabbd2d806f0d77dacb57d55bf120b89db2816,1499352535
1451398c54b281bf435b9a5a03d57a7a147abb86,1499352726
ed2618490448f98c8f08e7ed286485e8225ed9f6,1499478124
860a3a0a6b1debb0c9233630e2c66ae3ef9b0330,1499562867
422536c6e01b83cfc64e79d9f7b81fcdc68a8dc9,1499574911
526bc7246568343762344cbd5eb25ed5efbde93c,1499330165
e92302cc5ebb19325913625db6e24aaa70a44b7d,1499378304
748805e9672466d83ce92343a6f3a49d3ad9d636,1499412138
2aad6b2e334099d21ba06b52a5db3a3c6ea1a39e,1499411666
9380966d31a306635aaf2cf80c0bde77a6cd82b5,1499417089
062442447ef92353577784e1ddddce8493de720e,1499495672
cedb9276e9aa579f5c299ba28dbfb3246d8415af,1499329382
60c56c0754160a6359ed50bfa909c40d07f420ff,1499396723
d326dfcebb7fbc8cd4dc7005d43b041e6a49f2b8,1499407694
f4d4fbd18ebd89679c861e9578a369263f1b9adc,1499387753
4d18dec74d23162c0a19a8f7452fe6db3db0d21a,1499478359
e8c5568a6dd61ff2a6928fcfedb041d55cd87a29,1499563070
c618d94ef314edc9d5d16a904eaa78e904cdb11a,1499579257
942f0ef95d73289e65061048041513d4539c20f7,1499433518
34c158f08c8db9538fcfa4f0ee86eb7e7c4eae82,1499492585
ba6ec38b8aedc4a91734cf9277d4f54b1dbadb45,1499495056
14c93b14aba675f4c50c7e2cef989f3b0cf82bff,1499332453
5b4431c9bc35cd0b473451f0e9103756c520a465,1499389361
a4e8c648e2c55d5f67f99fe3c6473fc7ae96bcac,1499415666
a7bf80421b3c49aaf17193140a48dd75b9ad2c15,1499433916
0418b0131989125cec9ce9f50477726b3b7f88e1,1499440195
292208a26a6bbd7975761ccab6dcdb83a66a8d5f,1499480656
5b82d277e85caf66455288ebeeb82474638b29ba,1499564273
2633db9c4791963b4c433648ffce8fd18e97c35d,1499567012
09672dd27c1508420edee2cf975dc3e6d7da8528,1499582733
e6503a230c97ccceda21c0e701e39a45f60871c2,1499393251
08da21de719d9ff21943a359a2481b762dd19bda,1499440536
9d93acbdc2c018d6a48703c3f113684bd9b564d2,1499486075
2cce13bb42c615b881027ab5b075198293dc6219,1499579196
ed17db3cd12df3ac5e18bf0f0057e49c47364eb6,1499331155
76ceb2db44416991d6b545af8549ab7d23270736,1499425973
f7a8c1f9a20e7b5e6980851287a035926301e7e9,1499564106
a71b0f00a30711bc54895c03339a294d1bfc6aed,1499324345
a722cc3533fcdbdd9f826bec2e459a5c2078af83,1499396598
50adbfa30a9f7eae05469a1ea440377f4e64d21f,1499448794
cc820e4e13e76a70a8674a9e15f0bac45ed1c46f,1499404406
1955e7ea921d7e3d84f53b9caefd78846b219c92,1499411996
73bc70c3bc0a05e5923041286191fb993f529e47,1499439105
746b45cf10f9e6a82a388a091b11d37a9b3229c4,1499480163
bd543e4fdf39d54a13d124aabe259285d0191f38,1499494992
349d028f1ca56448a9c1eac636e11aa9ab1e23a4,1499324245
5564636b376a4ff2d131a84e547c15041aab9b6c,1499333420
9febefa75980e35579086c2d5bc9799b1a7470f7,1499323678
3775b1bde268d174545841ca33a0c0a7c1eb8bca,1499325351
9b6378ec87d8a6cbfd1b124cb64dd7ed0544079c,1499329350
b577d0ce2145e4313ed139ece3aedb2e1333884d,1499411919
4c6a5f82e966ebf8b2e159391cbc4ba4d71392b0,1499421627
72e4fcc3e696ff5125ba8eb244336836035f7b6b,1499409796
553eeb08676a9a783864fc268ac71f660ce119fe,1499579241
fd315ea0bb1971b0b0549ebfc51141d6402bfd18,1499579301
354f749120ee0c9b08b556e59f94a6c40f08e5f0,1499430595
048add7edc46f6f2f835c805042414d0642b4d7c,1499495375
f8adb1420f44ec21bf0de23f635650bdcaa9657e,1499332856
6c5cbca21aaf389d3ddb90a7c3648e7439ca5c4f,1499585852
e21c67f6943ca3be9a33973bcbed743b29d7c191,1499389490
53acd647da8400dd4373a0333983a2d9b655cf8e,1499389567
bfeaddff75df59771ec9e3f68e12e3cd327cd78d,1499480306
24f02b6c7069c41facff86f1e318ec3957a4d7da,1499480487
e06fe3f0b9ddfb254b4180674637afa709b25308,1499567258
24fccde67dbd18054e352568c4d7ae8163f81956,1499582545
c5995333649a1fe2a1e796b99480ae5e8f3c9516,1499349996
ef1afb19c3c7ac2d1bb59da34d06b47fc6ff4503,1499384598
532ce9c7335b3bc67ee2482a870a77a189408f80,1499396505
9a6e35e1009e8bded9b649dc5f3c2f176289ea5e,1499444473
1fd3a0297ec5e16bfd1b5b474c34be19a2b42ab5,1499571103
7e2623179982fd39bc3a49eea0c86f086b8319ad,1499570945
da19438865cfb0025eb31ea655cec066755145ae,1499323877
53ba8f70c8d1217f380830d56028301d78f08bee,1499329347
11746e94ffdf5efbf16f24fa66b8238b2c84b7ee,1499404600
7ec9d00571ac67b154dd8a9f5142ec0d2a59b1c3,1499377895
3108925133fc801ecd5128e8e6811ca1cadbc637,1499422080
f8450b5052014d152dfa09e6ae11c915f7c0ceb8,1499434859
30268c12862a327ea27792444670136496042be7,1499416196
73c33929bb5fed44efbcc98b985620df21fa76b2,1499504230
8075d71af89e7035a1a981618a2ffa2e0ace7c88,1499325569
6adc68f1530625eb01ba6132c641a57b5c418240,1499407750
5e9a839a12e7618bcae9fa5d178e37a213f83061,1499477927
7ba71dbe2c05ea30aa7c9016dba95b2ea5d4c6ac,1499573991
91ebb1875ecdd0e3815431b3da19f53edadd7d75,1499393665
c37b21e829837cf24d244933a989f43adc085483,1499408159
4f358d8dc8f68e0e47b6bcd2c7a63d33a1cef18f,1499435159
70aab759c0eee84d7b2b0ab0af2b14bb74e563f6,1499485515
2ac31e96c0662c6933e49260217bfa8d3f9f64e6,1499352344
117cf9cf3094e3072c50f7421a18efc881d72a5d,1499393328
9860a594d0dbc7e818f285b47645ce68910bb329,1499563986
0fc6c7888be22380acc81e12633397cf4792f2d9,1499444915
c84ea90141001369b01d9af94cf2ad71d560029c,1499387109
ce9815f7dc5fae370615f3e4159dccdd5f1cc6c6,1499480187
4870ae0ff16552baeb27fa6a43136e090f4cbc12,1499396884
5c582b569d22d135e18cc781507afb8fc5aa9314,1499574943
8a445612f1fa7b77d33e5ded8bd77b46a89f4071,1499579204
34392efe2036cf78f0fa7be512e856bebde14942,1499589867
42b5af1f5c5c5a9d8527954eecce1bdbf39005c5,1499407718
7d906572137fcb96879f62831aac1cc8a7ab0924,1499393115
3f6897a8cfc3139e626645a6e12623428a33763e,1499396704
7458ba2fcb3a68dcfc698c7a5f906a454bff3a96,1499485335
2a9f506e2b614e4f3a582cb253be7ef2a07ebe6d,1499478191
7ea3e0854ff74eef3e61e0db90447af85b65048d,1499566871
76468a4418279d97441f627b2f8386a92658b038,1499567156
7fa54093cbfbb4b749b35334ae52f4fc95a1719b,1499387280
a3ab2a50444fdf2325b24459203bf8bca085802d,1499400484
1bdda15d4ee0ed76cf52f3eb60733061119a4da7,1499389318
7a666005d9dcd2828c1157d7d9e16203f4b120f7,1499494395
fab508fb35cd8d12885b56515e0246b8f75f7c8e,1499393097
9fd17c09b70a3a6c3ec2552852d819714dbc9bf6,1499485437
1cac127d588577a18414302c721537941b7c437f,1499485866
c61cb045b7973853dc19f05ba1021dad932a5b78,1499485514
6fb1b3fb3f7aebd73352f59ade24be24cb0257bf,1499579194
fb62c335425504e1b15cef4b918b21b3a2389da6,1499583457
1abe73e33ed4e836bad642acb82c8c8ac452918e,1499396753
bc56e79de4fe1ab18fd8465c872b31b9d473bd97,1499442213
59e85947706bffe925d02f95692ec91be072ed50,1499480825
a2ef0133ea70561216af5a263e1678040162e5bd,1499349445
b8fa0eaaabae3215f5bd96285a51127b9b41aa13,1499570789
778e27eda519872447c54b91c95e0e882a14cad1,1499389388
9bd0476c67825f361dd6f802d3d8cc24b764abc4,1499404887
166cd83eb3879e35f52b78ea185b161241b364e9,1499579280
cb8a533b790035bc81ec2e6d9b1c67d963d4930e,1499480409
45bd1ab5fd93cc59961e2a93eb060f6664574b3d,1499579404
4e55cfd7c219d71de96af7ebe5c9270c8d172a9a,1499493138
a6ca38d122af224411843519e6d342d98dfb857d,1499386987
